,N,sx,sy,sz,sx_err_stat,sy_err_stat,sz_err_stat,sx_err_sm,sy_err_sm,sz_err_sm,sx_err_tot,sy_err_tot,sz_err_tot,M,Mxder,Myder,Mzder,Meder,M_err_no_Ebeam,M_err_due_to_Ebeam,M_err_with_Ebeam,varN,varN_top_no_Ebeam,varN_bottom_no_Ebeam,varN_top_with_Ebeam,varN_bottom_with_Ebeam
41,10685849.107169503,1130.3502164529536,73.65777453635334,29.03861843634424,1.3163820525119132,0.13986360966244632,0.054086674993107174,18.363339156516936,8.022516761162203,0,18.410461338202357,8.023735851362275,0.054086674993107174,3576364.0934142475,3134.999054317975,22174.395643269756,123158.89274326258,423846.80294672307,187167.45620706206,423846.80294672307,463333.3238945595,42614189.77904556,44377423.649533495,41026333.738601625,47366299.637638666,38952166.938782096
42,10946479.573198028,1132.9676341875152,74.127061894272,29.094408490606273,1.3163820525119132,0.13986360966244632,0.054086674993107174,18.363339156516936,8.022516761162203,0,18.410461338202357,8.023735851362275,0.054086674993107174,3601865.9877237184,3150.151844278328,22302.988498597217,123799.2512852308,427094.01938891027,188235.54724113946,427094.01938891027,466735.38824793015,44214073.496693246,46048526.24627086,42561837.088297606,49166710.356080614,40397734.18715622
43,11207110.039226552,1135.5850519220764,74.59634925219066,29.150198544868303,1.3163820525119132,0.13986360966244632,0.054086674993107174,18.363339156516936,8.022516761162203,0,18.410461338202357,8.023735851362275,0.054086674993107174,3627486.8827482373,3165.3398226247295,22432.070058743262,124441.24101469739,430357.20487852895,189307.58387893092,430357.20487852895,470153.89512896584,45831443.494066425,47737873.71191741,44114125.73774867,50987302.98176393,41858726.967052944
44,11467740.505255077,1138.1415743252867,75.07465872240182,29.209520736681277,1.3163820525119132,0.13986360966244632,0.054086674993107174,18.363339156516936,8.022516761162203,0,18.410461338202357,8.023735851362275,0.054086674993107174,3653705.2436705646,3181.1444536622616,22563.861648993778,125086.1072527714,433687.6426692244,190403.80886691218,433687.6426692244,473643.9399327479,47461085.21298309,49439910.92458323,45678287.21413669,52821997.46290974,43330581.87043761
45,11728370.971283602,1140.6356556198452,75.56221932371655,29.271607686408213,1.3163820525119132,0.13986360966244632,0.054086674993107174,18.363339156516936,8.022516761162203,0,18.410461338202357,8.023735851362275,0.054086674993107174,3680560.695337326,3197.6020499022247,22697.784614134547,125738.2489806439,437045.2920336174,191520.01767812693,437045.2920336174,477167.16615896777,49101667.331891745,51153157.99679156,47253117.44097293,54668672.99384822,44812471.2833575
46,11989001.437312126,1143.118890235268,76.05048678088278,29.333501050036947,1.3163820525119132,0.13986360966244632,0.054086674993107174,18.363339156516936,8.022516761162203,0,18.410461338202357,8.023735851362275,0.054086674993107174,3707502.6317462046,3214.0938352176668,22831.924130841708,126391.41251574316,440414.88309812447,192638.08359420684,440414.88309812447,480702.29925098474,50757997.643303655,52882797.91076202,48843096.187923364,56533485.338714205,46308276.12229021
47,12249631.90334065,1145.2998493777009,76.55845291118047,29.387841550936812,1.3163820525119132,0.13986360966244632,0.054086674993107174,18.363339156516936,8.022516761162203,0,18.410461338202357,8.023735851362275,0.054086674993107174,3733091.3303426527,3230.1803386228185,22956.215292013305,127028.42853811599,443631.9934319074,193678.68481894428,443631.9934319074,484066.915363531,52445134.36739851,54644655.25760074,50462585.85479991,58433797.54873958,47831289.746065006
48,12510262.369369175,1147.4808085201337,77.06641904147814,29.44218205183668,1.3163820525119132,0.13986360966244632,0.054086674993107174,18.363339156516936,8.022516761162203,0,18.410461338202357,8.023735851362275,0.054086674993107174,3758793.304838553,3246.3036452994497,23080.954485486236,127666.94052162039,446863.86137920455,194722.91902654347,446863.86137920455,487446.741502034,54147737.978626356,56422600.68162088,52096963.34348281,60351926.80947967,49367967.73751764
49,12770892.8353977,1149.4225975595614,77.60212580731043,29.500244995061834,1.3163820525119132,0.13986360966244632,0.054086674993107174,18.363339156516936,8.022516761162203,0,18.410461338202357,8.023735851362275,0.054086674993107174,3784949.601930739,3263.4233281122456,23204.668221796695,128302.3107965482,450160.7769966179,195764.95369896168,450160.7769966179,490885.5693977522,55861480.81311229,58211771.418660864,53742357.01198761,62282894.485164985,50914482.86591305
50,13031523.301426224,1151.1674274759837,78.16067728148151,29.56113529754325,1.3163820525119132,0.13986360966244632,0.054086674993107174,18.363339156516936,8.022516761162203,0,18.410461338202357,8.023735851362275,0.054086674993107174,3811471.7269451027,3281.3505842278464,23320.90385319749,128935.22825092122,453510.5621745237,196754.48166674163,453510.5621745237,494352.2590823276,57586648.387379825,60011850.67763768,55399541.15200259,64226724.80106661,52471268.19269192
