19039824.323648576,2693299.0795830223,2994106.525636452,3298170.9259937447,3605697.2370387837,3916941.3266940764,4231774.057607176,4550343.541353774,4872518.264306366
19243165.075837087,2699669.8700450864,3001125.196176801,3305814.9324216936,3614005.3168063113,3925889.9103691145,4241382.691170301,4560632.083998475,4883460.096065086
19349187.76224895,2701944.039910786,3003674.5071952785,3308655.192425193,3617131.3938708236,3929302.597023699,4245103.909771097,4564643.568619885,4887793.55885861
19435808.235986184,2703793.743655887,3005750.711144649,3310971.65796123,3619681.3737780014,3932099.7442506044,4248141.535617255,4567923.905036323,4891326.487637292
19666318.19204432,2708721.771918799,3011285.2513846788,3317127.6704016263,3626464.575293016,3939532.7179427766,4256207.759707523,4576658.907008864,4900733.213920894
20129625.187259674,2720920.2915592347,3024720.4874195848,3331782.5297692856,3642367.4364931947,3956672.3853367306,4274619.349667329,4596351.459619408,4921688.996883549
20131816.60773136,2720981.1958836387,3024785.589611404,3331853.827210625,3642444.968107173,3956756.0976087544,4274709.685700534,4596448.126125398,4921788.574219835
20142760.14092278,2721286.5038217427,3025116.81423157,3332212.8628163124,3642833.3025963884,3957171.953754342,4275158.960170065,4596922.551254507,4922293.337864333
20385358.528638586,2727953.7122068214,3032414.567969791,3340151.589650878,3651442.0840590578,3966412.936255541,4285047.889069971,4607482.615772413,4933509.549593001
20867038.17598188,2743011.284147351,3048850.5928884186,3357982.6565509858,3670637.769375932,3987008.2503194152,4307088.943623015,4630945.735570705,4958408.015480587
20888470.675269973,2743691.893968927,3049582.198605626,3358784.7275687167,3671500.4824707652,3987929.529312939,4308074.254566835,4631990.678662798,4959520.072430662
21130682.680955235,2751282.7427875726,3057873.309513807,3367776.44823261,3681203.57600336,3998351.130132018,4319191.144792019,4643823.4505240405,4972111.362256428
21783782.97201897,2771871.731144738,3080312.6421847753,3392091.0981837297,3707424.599266326,4026481.6717793215,4349240.806809925,4675804.432042881,5006072.058340853
21888781.525550954,2775188.638604845,3083926.124493441,3396014.1431376874,3711646.1450214293,4031009.8022868265,4354075.982329933,4680953.704105802,5011542.450138322
